Campagne;Nom;Etat;PAD;Date de début prévue;Date de fin prévue;Date de début diffusée;Date de fin diffusée;Annonceur;Responsable commercial;Volume total prévu;Volume payant prévu;Brut prévu;Net prévu;CPM Net payant prévu;CMP Net total prévu;Volume clic prévu;Taux clic prévu;Volume total diffusé;Volume payant diffusé;Brut diffusé;Net diffusé;CPM Net payant diffusé;CMP Net total diffusé;Volume clic diffusé;Taux clic diffusé;Taux d'avancement;Taux d'avancement date;Groupe d'insertions
SMART ADSERVER - 74564;presence sur dtj en octobre 2021;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SMART ADSERVER;ANTENNE REUNION Publicité;0;0;2,19;2,19;0,00;0,00;0;0,00%;0;0;2,19;2,19;0,00;0,00;0;0,00%;0,00%;0,00%;
SMART ADSERVER - 74564;presence sur orange reunion en octobre 2021;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SMART ADSERVER;ANTENNE REUNION Publicité;0;0;69,19;69,19;0,00;0,00;0;0,00%;0;0;69,19;69,19;0,00;0,00;0;0,00%;0,00%;0,00%;
SOBORIZ OP GRAND RAID FAG - 70794;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;11/10/2021;17/10/2021;11/10/2021;17/10/2021;SOBORIZ INDUSTRIE ;CATHERINE Kevin;71579;71579;1073,69;918,00;12,83;12,82;0;0,00%;71579;71579;1073,69;918,00;12,83;12,82;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOBORIZ OP GRAND RAID FAG - 70794;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;11/10/2021;17/10/2021;11/10/2021;17/10/2021;SOBORIZ INDUSTRIE ;CATHERINE Kevin;33684;33684;505,26;432,00;12,83;12,83;0;0,00%;33684;33684;505,26;432,00;12,83;12,83;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOBORIZ OPE FET KAF - 72713;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;06/12/2021;12/12/2021;06/12/2021;12/12/2021;SOBORIZ INDUSTRIE ;CATHERINE Kevin;79532;79532;1192,98;1020,00;12,83;12,83;0;0,00%;79532;79532;1192,98;1020,00;12,83;12,83;0;0,00%;100,00%;0,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOBORIZ OPE FET KAF - 72713;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;06/12/2021;12/12/2021;06/12/2021;12/12/2021;SOBORIZ INDUSTRIE ;CATHERINE Kevin;37427;37427;561,41;480,01;12,83;12,83;0;0,00%;37427;37427;561,41;480,01;12,83;12,83;0;0,00%;100,00%;0,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOREFI - 72555;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;18/10/2021;31/10/2021;18/10/2021;31/10/2021;SOREFI;BONJOUR Cyrille;25115;25115;376,73;340,00;13,54;13,54;0;0,00%;25115;25115;376,73;340,00;13,54;13,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOREFI - 72555;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;18/10/2021;31/10/2021;18/10/2021;31/10/2021;SOREFI;BONJOUR Cyrille;11819;11819;177,29;160,00;13,54;13,54;0;0,00%;11819;11819;177,29;160,00;13,54;13,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SOREFI - 72555;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;18/10/2021;31/10/2021;18/10/2021;31/10/2021;SOREFI;BONJOUR Cyrille;106371;106371;531,86;480,00;4,51;4,51;0;0,00%;106371;106371;531,86;480,00;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
SOREFI - 72555;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;18/10/2021;31/10/2021;18/10/2021;31/10/2021;SOREFI;BONJOUR Cyrille;115235;115235;576,18;520,00;4,51;4,51;0;0,00%;115235;115235;576,18;520,00;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
SOREFI - 73847;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;SOREFI;BONJOUR Cyrille;25115;25115;376,73;340,00;13,54;13,54;0;0,00%;25115;25115;376,73;340,00;13,54;13,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERTITIEL RG AR/LINFO/DTG/OR
SOREFI - 73847;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;SOREFI;BONJOUR Cyrille;11819;11819;177,28;160,00;13,54;13,54;0;0,00%;11819;11819;177,28;160,00;13,54;13,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERTITIEL RG AR/LINFO/DTG/OR
SOREFI - 73847;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;SOREFI;BONJOUR Cyrille;106371;106371;531,85;479,99;4,51;4,51;0;0,00%;106371;106371;531,85;479,99;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTG/OR
SOREFI - 73847;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;SOREFI;BONJOUR Cyrille;115235;115235;576,18;520,00;4,51;4,51;0;0,00%;115235;115235;576,18;520,00;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTG/OR
SPEED CLE SERVICES - 68395;JUILLET DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;AOUT  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;SEPTEMBRE  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;OCTOBRE  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;NOVEMBRE  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;DECEMBRE  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;JANVIER  DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/01/2022;31/01/2022;01/01/2022;31/01/2022;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;FEVRIER DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/02/2022;28/02/2022;01/02/2022;28/02/2022;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;MARS DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/03/2022;31/03/2022;01/03/2022;31/03/2022;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES - 68395;AVRIL DIFFUSION CATALOGUE RODZAFER ANNUEL;Confirmée;Non;01/04/2022;30/04/2022;01/04/2022;30/04/2022;SPEED CLE SERVICES;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES TAMPON - 73290;production;Confirmée;Non;03/11/2021;03/11/2021;03/11/2021;03/11/2021;SPEED CLE SERVICES TAMPON;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SPEED CLE SERVICES TAMPON - 73290;production executive;Confirmée;Non;03/11/2021;03/11/2021;03/11/2021;03/11/2021;SPEED CLE SERVICES TAMPON;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUN 7 - 74100;2021 RESEAU ASB RODZAFER PUSH APPLI;Confirmée;Non;30/11/2021;30/11/2021;30/11/2021;30/11/2021;SUN 7 ;AUFFRET Jerome;275279;275279;500,00;500,00;1,82;1,82;0;0,00%;275279;275279;500,00;500,00;1,82;1,82;0;0,00%;100,00%;100,00%;
SUN 7 MAG - 71429;2020 - RG HABILLAGE - 2020 - HABILLAGE;Confirmée;Oui;15/10/2021;30/10/2021;15/10/2021;30/10/2021;SUN 7 ;AUFFRET Jerome;425833;425833;2555,00;1277,50;3,00;3,00;0;0,00%;425833;425833;2555,00;1277,50;3,00;3,00;0;0,00%;100,00%;100,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ
SUN 7 MAG - 71429;2020 - HABILLAGE APP - 2020 - HABILLAGE APPLI;Confirmée;Oui;15/10/2021;30/10/2021;15/10/2021;30/10/2021;SUN 7 ;AUFFRET Jerome;157500;157500;945,00;472,50;3,00;3,00;0;0,00%;157500;157500;945,00;472,50;3,00;3,00;0;0,00%;100,00%;100,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ
SUN 7 MAG - 72748;DIFFUSION CATALOGUE OFFERTE;Confirmée;Non;15/10/2021;07/11/2021;15/10/2021;07/11/2021;SUN 7 ;AUFFRET Jerome;0;0;350,00;0,00;0,00;0,00;0;0,00%;0;0;350,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUN 7 MAG - 72748;PUSH RODZAFER;Confirmée;Non;16/10/2021;16/10/2021;16/10/2021;16/10/2021;SUN 7 ;AUFFRET Jerome;0;0;500,00;500,00;0,00;0,00;0;0,00%;0;0;500,00;500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;JUILLET PUSH RODZAFER ANNUEL;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;JUILLET DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,34;0,00;0,00;0,00;0;0,00%;0;0;83,34;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;AOUT PUSH RODZAFER ANNUEL;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;AOUT DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;SEPTEMBRE PUSH RODZAFER ANNUEL;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;SEPTEMBRE DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;OCTOBRE DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;OCTOBRE PUSH RODZAFER ANNUEL;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;NOVEMBRE PUSH RODZAFER ANNUEL;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;NOVEMBRE DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;DECEMBRE PUSH RODZAFER ANNUEL;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;DECEMBRE DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;JANVIER PUSH RODZAFER ANNUEL;Confirmée;Non;01/01/2022;31/01/2022;01/01/2022;31/01/2022;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;JANVIER DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/01/2022;31/01/2022;01/01/2022;31/01/2022;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;FEVRIER PUSH RODZAFER ANNUEL;Confirmée;Non;01/02/2022;28/02/2022;01/02/2022;28/02/2022;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;FEVRIER DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/02/2022;28/02/2022;01/02/2022;28/02/2022;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;MARS PUSH RODZAFER ANNUEL;Confirmée;Non;01/03/2022;31/03/2022;01/03/2022;31/03/2022;SUPER CATENA;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER CATENA - 67713;MARS DIFFUSION CATALOGUE ANNUEL RODZAFER OFFERTE;Confirmée;Non;01/03/2022;31/03/2022;01/03/2022;31/03/2022;SUPER CATENA;BONJOUR Cyrille;0;0;83,33;0,00;0,00;0,00;0;0,00%;0;0;83,33;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;JUILLET - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;SAS ZLS;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;AOUT - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;SAS ZLS;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;SEPTEMBRE - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;SAS ZLS;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;OCTOBRE - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;SAS ZLS;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;NOVEMBRE - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;SAS ZLS;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPER POLYGONE - 64786;DECEMBRE - OUVERTURE CATALOGUE RODZAFER;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;SAS ZLS;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPRA REUNION - 71991;Production billboard in/out KLB;Confirmée;Non;16/09/2021;16/09/2021;16/09/2021;16/09/2021;SUPRA REUNION - VISION PACIFIQUE;BOURSIER Estelle;0;0;690,00;690,00;0,00;0,00;0;0,00%;0;0;690,00;690,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPRA REUNION PARR KLB - 71485;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague, replay/replay/emissions/kanal_la_blague - 2020 - HABILLAGE - Exclu;Confirmée;Non;06/09/2021;30/09/2021;06/09/2021;30/09/2021;SUPRA REUNION - VISION PACIFIQUE;BOURSIER Estelle;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPRA REUNION PARR KLB - 71485;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague, replay/replay/emissions/kanal_la_blague - 2020 - LOGO - Exclu;Confirmée;Non;06/09/2021;30/09/2021;06/09/2021;30/09/2021;SUPRA REUNION - VISION PACIFIQUE;BOURSIER Estelle;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPRA REUNION PARR KLB - 71485;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague, replay/replay/emissions/kanal_la_blague - 2020 - MASTHEAD - Exclu;Confirmée;Non;06/09/2021;30/09/2021;06/09/2021;30/09/2021;SUPRA REUNION - VISION PACIFIQUE;BOURSIER Estelle;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
SUPRA REUNION PARR KLB - 71485;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague, replay/replay/emissions/kanal_la_blague - 2020 - RECTANGLE - Exclu;Confirmée;Non;06/09/2021;30/09/2021;06/09/2021;30/09/2021;SUPRA REUNION - VISION PACIFIQUE;BOURSIER Estelle;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
SYMBIOSE MEDICAL PARR BABYBOOM - 73873;PORTAIL ART 2014 /Programmes/Emissions/Baby boom - Habillage - Taille variable selon le site - Exclu;Confirmée;Non;22/12/2021;19/01/2022;22/12/2021;19/01/2022;SYMBIOSE MEDICAL;BOURSIER Estelle;0;0;150,00;150,00;0,00;0,00;0;0,00%;0;0;150,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SYMBIOSE MEDICAL PARR BABYBOOM - 73873;PORTAIL ART 2014 /Programmes/Emissions/Baby boom - Mégabanniére - 728x90 - Exclu;Confirmée;Non;22/12/2021;19/01/2022;22/12/2021;19/01/2022;SYMBIOSE MEDICAL;BOURSIER Estelle;0;0;33,33;33,33;0,00;0,00;0;0,00%;0;0;33,33;33,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SYMBIOSE MEDICAL PARR BABYBOOM - 73873;PORTAIL ART 2014 /Programmes/Emissions/Baby boom - Rectangle - 300x250 - Exclu;Confirmée;Non;22/12/2021;19/01/2022;22/12/2021;19/01/2022;SYMBIOSE MEDICAL;BOURSIER Estelle;0;0;33,34;33,34;0,00;0,00;0;0,00%;0;0;33,34;33,34;0,00;0,00;0;0,00%;0,00%;0,00%;
SYMBIOSE MEDICAL PARR BABYBOOM - 73873;PORTAIL ART 2014 /Programmes/Emissions/Baby boom, /Programmes/Emissions/Baby boom, /Programmes/Emissions/Baby boom - Logo - Taille Variable - Exclu;Confirmée;Non;22/12/2021;19/01/2022;22/12/2021;19/01/2022;SYMBIOSE MEDICAL;BOURSIER Estelle;0;0;33,33;33,33;0,00;0,00;0;0,00%;0;0;33,33;33,33;0,00;0,00;0;0,00%;0,00%;0,00%;
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72405;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;82477;82477;1237,16;952,00;11,54;11,54;0;0,00%;82477;82477;1237,16;952,00;11,54;11,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72405;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;38813;38813;582,20;448,00;11,54;11,54;0;0,00%;38813;38813;582,20;448,00;11,54;11,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72405;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;324366;324366;1621,83;1248,00;3,85;3,85;0;0,00%;324366;324366;1621,83;1248,00;3,85;3,85;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72405;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;351397;351397;1756,99;1352,00;3,85;3,85;0;0,00%;351397;351397;1756,99;1352,00;3,85;3,85;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72409;INTERSTITIEL APPLI 2 SEMAINES;Confirmée;Oui;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72409;SLIDER APPLI 2 SEMAINES;Confirmée;Non;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SYSTEM U OP 40 ANNIVERSAIRE 1 - 72409;PUSHS * 2;Confirmée;Non;04/10/2021;17/10/2021;04/10/2021;17/10/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
SYSTEME U - 74737;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Réservée;Non;14/12/2021;31/12/2021;14/12/2021;31/12/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;132600;132600;1989,00;1705,32;12,86;12,86;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
SYSTEME U - 74737;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Réservée;Non;14/12/2021;31/12/2021;14/12/2021;31/12/2021;COOPERATIVE U ENSEIGNE ETBS SUD;BONJOUR Cyrille;62400;62400;936,00;802,50;12,86;12,86;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
